No.,Visible,Ref. Code,Compound Name,Chemical Formula,Score,SemiQuant [%],Cell,Display Color,Database ID,Subfiles
1656,FALSE,00-029-1169,Sodium Antimony Sulfide,Na Sb S2,-,-,a 5.77480 - b 5.77480 - c 5.77480,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1657,FALSE,00-029-1254,Sodium Platinum Oxide,Na2 Pt O3,-,-,a 4.48700 - b 4.48700 - c 4.48700,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1658,FALSE,00-029-1255,Sodium Platinum Oxide,Na4 Pt O4,-,-,a 4.52000 - b 4.52000 - c 4.52000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1659,FALSE,00-029-1361,Titanium Oxide,Ti O,-,-,a 4.29300 - b 4.29300 - c 4.29300,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral"
1660,FALSE,00-029-1403,Aluminum Rhodium,Al Rh,-,-,a 2.98000 - b 2.98000 - c 2.98000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1661,FALSE,00-029-1404,Aluminum Ruthenium,Al Ru,-,-,a 2.95000 - b 2.95000 - c 2.95000,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1662,FALSE,00-029-1423,Iron Platinum,Pt3 Fe,-,-,a 3.85800 - b 3.85800 - c 3.85800,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral"
1663,FALSE,00-029-1477,Thorium Hydride Nitride,Th H N1.23,-,-,a 5.61000 - b 5.61000 - c 5.61000,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1664,FALSE,00-030-0037,Aluminum Samarium,Al Sm3,-,-,a 4.90100 - b 4.90100 - c 4.90100,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1665,FALSE,00-030-0084,Antimony Cobalt Vanadium,Sb Co V,-,-,a 5.79600 - b 5.79600 - c 5.79600,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1666,FALSE,00-030-0142,Barium Oxide,Ba O,-,-,a 5.35500 - b 5.35500 - c 5.35500,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Superconducting Material"
1667,FALSE,00-030-0181,Bismuth Dysprosium Oxide,Bi6 Dy2 O12,-,-,a 5.48700 - b 5.48700 - c 5.48700,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1668,FALSE,00-030-0182,Bismuth Erbium Oxide,Bi6 Er2 O12,-,-,a 5.48000 - b 5.48000 - c 5.48000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1669,FALSE,00-030-0185,Bismuth Gadolinium Oxide,Bi6 Gd2 O12,-,-,a 5.52400 - b 5.52400 - c 5.52400,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1670,FALSE,00-030-0188,Bismuth Holmium Oxide,Bi6 Ho2 O12,-,-,a 5.48000 - b 5.48000 - c 5.48000,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1671,FALSE,00-030-0195,Bismuth Terbium Oxide,Bi6 Tb2 O12,-,-,a 5.50400 - b 5.50400 - c 5.50400,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1672,FALSE,00-030-0311,Cerium Thorium Oxide,Ce0.5 Th0.5 O2,-,-,a 5.50900 - b 5.50900 - c 5.50900,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1673,FALSE,00-030-0345,Cesium Iodate,Cs I O3,-,-,a 4.67360 - b 4.67360 - c 4.67360,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Common Phase, Inorganic, NBS pattern"
1674,FALSE,00-030-0447,Cobalt Manganese Silicon,Co2 Mn Si,-,-,a 5.67000 - b 5.67000 - c 5.67000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1675,FALSE,00-030-0458,Cobalt Sulfide,Co4 S3,-,-,a 5.15400 - b 5.15400 - c 5.15400,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, Inorganic"
1676,FALSE,00-030-0470,Copper Bromide,Cu Br,-,-,a 5.14000 - b 5.14000 - c 5.14000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1677,FALSE,00-030-0472,Copper Chloride,Cu Cl,-,-,a 4.93000 - b 4.93000 - c 4.93000,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1678,FALSE,00-030-0602,Germanium Tungsten Oxide,Ge0.07 W O3,-,-,a 3.82900 - b 3.82900 - c 3.82900,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1679,FALSE,00-030-0608,Gold Zinc,Au Zn,-,-,a 3.19600 - b 3.19600 - c 3.19600,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic"
1680,FALSE,00-030-0615,Holmium Arsenide,Ho As,-,-,a 5.77100 - b 5.77100 - c 5.77100,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1681,FALSE,00-030-0616,Holmium Phosphide,Ho P,-,-,a 5.62600 - b 5.62600 - c 5.62600,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1682,FALSE,00-030-0617,Holmium Sulfide,Ho S,-,-,a 5.46500 - b 5.46500 - c 5.46500,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1683,FALSE,00-030-0876,Niobium Tin Hydride,Nb6 Sn2 H1.98,-,-,a 5.34000 - b 5.34000 - c 5.34000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, Inorganic"
1684,FALSE,00-030-0893,Plutonium,Pu,-,-,a 4.63710 - b 4.63710 - c 4.63710,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1685,FALSE,00-030-0895,Plutonium,Pu,-,-,a 3.63610 - b 3.63610 - c 3.63610,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic"
1686,FALSE,00-030-1037,Rhodium Ruthenium Platinum Arsenic Sulfide,"( Rh , Ru , Pt ) As S",-,-,a 5.76900 - b 5.76900 - c 5.76900,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, Inorganic, Mineral"
1687,FALSE,00-030-1104,Samarium Nitride,Sm N,-,-,a 5.04800 - b 5.04800 - c 5.04800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1688,FALSE,00-030-1299,Strontium Nitride Oxide,Sr Nx Oz,-,-,a 5.47300 - b 5.47300 - c 5.47300,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1689,FALSE,00-030-1360,Thorium Uranium Oxide,Th0.75 U0.25 O2.02,-,-,a 5.55900 - b 5.55900 - c 5.55900,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1690,FALSE,00-030-1456,Yttrium Molybdenum Oxide,Y6 Mo O12,-,-,a 5.29700 - b 5.29700 - c 5.29700,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1691,FALSE,00-030-1468,Yttrium Zirconium Oxide,Y0.15 Zr0.85 O1.93,-,-,a 5.13900 - b 5.13900 - c 5.13900,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, Inorganic"
1692,FALSE,00-031-0001,Actinium Hydride,Ac H2,-,-,a 5.67000 - b 5.67000 - c 5.67000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1693,FALSE,00-031-0093,Antimony Gallium Vanadium,Sb0.98 Ga1.02 V6,-,-,a 4.89200 - b 4.89200 - c 4.89200,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1694,FALSE,00-031-0140,Barium Gadolinium Ruthenium Oxide,Ba ( Gd0.5 Ru0.5 ) O3,-,-,a 4.20400 - b 4.20400 - c 4.20400,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1695,FALSE,00-031-0174,Barium Titanium Oxide,Ba Ti O3,-,-,a 4.03100 - b 4.03100 - c 4.03100,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1696,FALSE,00-031-0182,Beryllium Copper,Be Cu,-,-,a 2.71000 - b 2.71000 - c 2.71000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic"
1697,FALSE,00-031-0188,Beryllium Titanium,Be Ti,-,-,a 2.94000 - b 2.94000 - c 2.94000,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1698,FALSE,00-031-0254,Boron Calcium,Ca B6,-,-,a 4.15350 - b 4.15350 - c 4.15350,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Inorganic, NBS pattern"
1699,FALSE,00-031-0293,Calcium Yttrium Fluoride,"( Ca , Y ) F2",-,-,a 5.50000 - b 5.50000 - c 5.50000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Forensic, Inorganic, Mineral"
1700,FALSE,00-031-0327,Cerium Hydride,Ce4 H10.94,-,-,a 5.51000 - b 5.51000 - c 5.51000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1701,FALSE,00-031-0385,Cesium Thorium Oxide,Cs2 Th O3,-,-,a 5.70400 - b 5.70400 - c 5.70400,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1702,FALSE,00-031-0566,Gold Samarium,Au Sm,-,-,a 3.61800 - b 3.61800 - c 3.61800,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1703,FALSE,00-031-0608,Iridium Osmium Platinum,"( Ir , Os , Pt )",-,-,a 3.88000 - b 3.88000 - c 3.88000,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral"
1704,FALSE,00-031-0619,Chromium Iron Nickel Carbon,Cr - Ni - Fe - C,-,-,a 3.60000 - b 3.60000 - c 3.60000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic"
1705,FALSE,00-031-0751,Lithium Sodium Sulfate,Li Na S O4,-,-,a 5.70500 - b 5.70500 - c 5.70500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1706,FALSE,00-031-0772,Lithium Zinc Tantalum Oxide,Li14 Zn Ta4 O18,-,-,a 4.21200 - b 4.21200 - c 4.21200,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1707,FALSE,00-031-0899,Nickel Antimony Arsenic Sulfide,"Ni ( As , Sb ) S",-,-,a 5.75500 - b 5.75500 - c 5.75500,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Corrosion, Forensic, Inorganic, Mineral"
1708,FALSE,00-031-0989,Potassium Cerium Oxide,K2 Ce O3,-,-,a 5.20300 - b 5.20300 - c 5.20300,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1709,FALSE,00-031-1069,Potassium Praseodymium Oxide,K2 Pr O3,-,-,a 5.18500 - b 5.18500 - c 5.18500,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1710,FALSE,00-031-1103,Potassium Thorium Oxide,K2 Th O3,-,-,a 5.30300 - b 5.30300 - c 5.30300,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1711,FALSE,00-031-1171,Rubidium Cerium Oxide,Rb2 Ce O3,-,-,a 5.39700 - b 5.39700 - c 5.39700,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1712,FALSE,00-031-1238,Silver Chloride,Ag Cl,-,-,a 5.54910 - b 5.54910 - c 5.54910,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Common Phase, Educational pattern, Forensic, Inorganic, Mineral"
1713,FALSE,00-031-1289,Sodium Dysprosium Oxide,Na Dy O2,-,-,a 4.80000 - b 4.80000 - c 4.80000,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1714,FALSE,00-031-1390,Thorium Yttrium Oxide,( Th0.85 Y0.15 ) O1.925,-,-,a 5.57800 - b 5.57800 - c 5.57800,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1715,FALSE,00-031-1400,Titanium Carbide,Ti C,-,-,a 4.33000 - b 4.33000 - c 4.33000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral"
1716,FALSE,00-031-1403,Titanium Nitride,Ti N0.90,-,-,a 4.23900 - b 4.23900 - c 4.23900,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral"
1717,FALSE,00-031-1419,Uranium Oxide,U O3,-,-,a 4.13800 - b 4.13800 - c 4.13800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1718,FALSE,00-031-1493,Zirconium Nitride,Zr N,-,-,a 4.57400 - b 4.57400 - c 4.57400,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1719,FALSE,00-032-0124,Cadmium Bismuth Oxide,Cd3 Bi10 O18,-,-,a 4.24000 - b 4.24000 - c 4.24000,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1720,FALSE,00-032-0156,Calcium Chloride Phosphide,Ca2 Cl P,-,-,a 5.84600 - b 5.84600 - c 5.84600,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1721,FALSE,00-032-0190,Cerium Hydride,Ce H2.51,-,-,a 5.52900 - b 5.52900 - c 5.52900,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1722,FALSE,00-032-0198,Cerium Oxide Nitride,Ce3 O3 N,-,-,a 3.76800 - b 3.76800 - c 3.76800,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1723,FALSE,00-032-0348,Copper Sulfide,Cu S2,-,-,a 5.78910 - b 5.78910 - c 5.78910,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Corrosion, Educational pattern, Inorganic, Mineral, Superconducting Material"
1724,FALSE,00-032-0380,Europium Oxide,Eu2 O3,-,-,a 5.44000 - b 5.44000 - c 5.44000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1725,FALSE,00-032-0389,Gallium Arsenide,Ga As,-,-,a 5.65380 - b 5.65380 - c 5.65380,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic"
1726,FALSE,00-032-0393,Gallium Iron Vanadium,Ga1.0 Fe0.3 V2.7,-,-,a 4.78470 - b 4.78470 - c 4.78470,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1727,FALSE,00-032-0394,Gallium Iron Vanadium,Ga1.0 Fe0.6 V2.4,-,-,a 4.75570 - b 4.75570 - c 4.75570,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1728,FALSE,00-032-0396,Gallium Neptunium,Ga3 Np,-,-,a 4.25110 - b 4.25110 - c 4.25110,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1729,FALSE,00-032-0397,Gallium Phosphide,Ga P,-,-,a 5.45060 - b 5.45060 - c 5.45060,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1730,FALSE,00-032-0409,Germanium Niobium,Ge0.8 Nb3.2,-,-,a 5.16900 - b 5.16900 - c 5.16900,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1731,FALSE,00-032-0480,Barium Cobalt Lanthanum Oxide,La0.5 Ba0.5 Co O3,-,-,a 5.48900 - b 5.48900 - c 5.48900,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1732,FALSE,00-032-0481,Lanthanum Hydride,La4 H12.19,-,-,a 5.60200 - b 5.60200 - c 5.60200,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1733,FALSE,00-032-0488,Lanthanum Mercury,La Hg,-,-,a 3.86400 - b 3.86400 - c 3.86400,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1734,FALSE,00-032-0522,Lead Iron Niobium Oxide,Pb ( Fe0.5 Nb0.5 ) O3,-,-,a 4.01480 - b 4.01480 - c 4.01480,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1735,FALSE,00-032-0568,Lithium Lead Tantalum Oxide,( Li0.25 Ta0.75 ) Pb O3,-,-,a 4.05200 - b 4.05200 - c 4.05200,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1736,FALSE,00-032-0688,Neodymium Tungsten Oxide,Nd6 W3 O18,-,-,a 5.47900 - b 5.47900 - c 5.47900,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1737,FALSE,00-032-0764,Potassium Cobalt Iron Fluoride,"K ( Co , Fe ) F3",-,-,a 4.10000 - b 4.10000 - c 4.10000,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1738,FALSE,00-032-0771,Potassium Cobalt Zinc Fluoride,"K ( Co , Zn ) F3",-,-,a 4.06000 - b 4.06000 - c 4.06000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1739,FALSE,00-032-0802,Potassium Iron Manganese Fluoride,"K ( Fe , Mn ) F3",-,-,a 4.14000 - b 4.14000 - c 4.14000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1740,FALSE,00-032-0803,Potassium Iron Zinc Fluoride,"K ( Fe , Zn ) F3",-,-,a 4.08000 - b 4.08000 - c 4.08000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1741,FALSE,00-032-0813,Potassium Manganese Zinc Fluoride,"K ( Mn , Zn ) F3",-,-,a 4.11000 - b 4.11000 - c 4.11000,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1742,FALSE,00-032-0941,Rubidium Praseodymium Oxide,Rb2 Pr O3,-,-,a 5.36700 - b 5.36700 - c 5.36700,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1743,FALSE,00-032-0956,Rubidium Thorium Oxide,Rb2 Th O3,-,-,a 5.47500 - b 5.47500 - c 5.47500,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1744,FALSE,00-032-0986,Samarium Tungsten Oxide,Sm0.18 W O3,-,-,a 3.82800 - b 3.82800 - c 3.82800,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1745,FALSE,00-032-1114,Sodium Lutetium Oxide,Na Lu O2,-,-,a 4.71500 - b 4.71500 - c 4.71500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1746,FALSE,00-032-1151,Sodium Scandium Oxide,Na Sc O2,-,-,a 4.52500 - b 4.52500 - c 4.52500,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1747,FALSE,00-032-1173,Sodium Thulium Oxide,Na Tm O2,-,-,a 4.74300 - b 4.74300 - c 4.74300,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1748,FALSE,00-032-1201,Sodium Ytterbium Oxide,Na Yb O2,-,-,a 4.73000 - b 4.73000 - c 4.73000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1749,FALSE,00-032-1203,Sodium Yttrium Oxide,Na Y O2,-,-,a 4.79100 - b 4.79100 - c 4.79100,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1750,FALSE,00-032-1228,Strontium Fluoride Hydride,Sr F1.36 H0.64,-,-,a 5.82300 - b 5.82300 - c 5.82300,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1751,FALSE,00-032-1229,Strontium Fluoride Hydride,Sr F1.07 H0.93,-,-,a 5.83800 - b 5.83800 - c 5.83800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1752,FALSE,00-032-1283,Tantalum Nitride,Ta N,-,-,a 4.33000 - b 4.33000 - c 4.33000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Inorganic, Superconducting Material"
1753,FALSE,00-032-1286,Terbium Oxide,Tb4 O7,-,-,a 5.31500 - b 5.31500 - c 5.31500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1754,FALSE,00-032-1383,Titanium Carbide,Ti C,-,-,a 4.32740 - b 4.32740 - c 4.32740,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Forensic, Inorganic, Mineral, NBS pattern"
1755,FALSE,00-032-1397,Uranium Nitride,U N,-,-,a 4.88970 - b 4.88970 - c 4.88970,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NBS pattern"
1756,FALSE,00-032-1427,Yttrium Antimony Oxide,Y1.5 Sb0.5 O3.5,-,-,a 5.22400 - b 5.22400 - c 5.22400,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
1757,FALSE,00-032-1433,Yttrium Hafnium Tantalum Oxide,Y Hf Ta O6,-,-,a 5.17800 - b 5.17800 - c 5.17800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1758,FALSE,00-033-0020,Aluminum Iron,Al Fe,-,-,a 2.89540 - b 2.89540 - c 2.89540,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic, NBS pattern"
1759,FALSE,00-033-0101,Antimony Indium Niobium,Sb In Nb6,-,-,a 5.25700 - b 5.25700 - c 5.25700,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic"
1760,FALSE,00-033-0160,Barium Lead Zinc Niobium Oxide,( Pb0.5 Ba0.5 ) ( Zn0.33 Nb0.67 ) O3,-,-,a 4.07690 - b 4.07690 - c 4.07690,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1761,FALSE,00-033-0191,Beryllium Carbide,Be2 C,-,-,a 4.34220 - b 4.34220 - c 4.34220,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Common Phase, Educational pattern, Inorganic, NBS pattern"
1762,FALSE,00-033-0210,Bismuth Niobium Oxide,Bi1.70 Nb0.30 O3.30,-,-,a 5.50770 - b 5.50770 - c 5.50770,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Corrosion, Inorganic"
1763,FALSE,00-033-0223,Bismuth Yttrium Oxide,Bi1.50 Y0.5 O3,-,-,a 5.49420 - b 5.49420 - c 5.49420,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,Inorganic
